OBJECTID,GEOID10,COUNTYFP10,TRACTCE10,Cnty_Name,City_Name,ZIP,Acres,SqMi,Pop_16,Pop_Den,Pop_Src,Pop_10,White_Pct,Black_Pct,Asian_Pct,Latino_Pct,Mltpl_Pct,NatAm_Pct,PacIs_Pct,Other_Pct,NonWhite_P,Race_Src,Elders_Pct,Elders_Rpt,Elders_Src,SpksEng_Pc,SpksEng_Rp,SpksEng_Sr,UnEmp_Rate,Emp_15,Emp_Den,Emp_Src,Income_Pct,Income_Rpt,Income_Src,Under19_Pc,MHI2016
1123,06065030502,065,030502,Riverside,Riverside,92507,472.64597,0.738509,2341,3170,ACS_16_5YR,2220,7.984791,0,0,92.015209,0,0,0,0,92.015209,3139 HPI,5.2,2011-2015,ACS_15_5YR_S0101,82.075472,2011-2015,ACS_15_5YR_B16002,0.164629,3806,5153.624815,LEHD 2015,36218,2011-2015,ACS_15_5YR_DP03,34.1,36450
1124,06065044200,065,044200,Riverside,Banning,92220,1007.577831,1.57434,6016,3821,ACS_16_5YR,5701,18.248305,16.375312,5.351409,57.260078,2.764895,0,0,0,81.751695,3140 HPI,8.9,2011-2015,ACS_15_5YR_S0101,92.825951,2011-2015,ACS_15_5YR_B16002,0.151862,604,383.652744,LEHD 2015,29473,2011-2015,ACS_15_5YR_DP03,39.5,29743
1125,06065043809,065,043809,Riverside, ,92223,5517.324749,8.62082,3083,358,ACS_16_5YR,3015,84.270833,0,0,15.729167,0,0,0,0,15.729167,3141 HPI,49.4,2011-2015,ACS_15_5YR_S0101,95.007236,2011-2015,ACS_15_5YR_B16002,0.111473,258,29.927548,LEHD 2015,51042,2011-2015,ACS_15_5YR_DP03,12.4,44830
1126,06065044103,065,044103,Riverside,Banning,92220,1899.283766,2.967631,6120,2062,ACS_16_5YR,5669,51.829268,5.003587,5.972023,34.45122,2.743902,0,0,0,48.170732,3142 HPI,26.6,2011-2015,ACS_15_5YR_S0101,94.54955,2011-2015,ACS_15_5YR_B16002,0.049451,1507,507.81248,LEHD 2015,42783,2011-2015,ACS_15_5YR_DP03,19.7,44032
1127,06065042518,065,042518,Riverside,Moreno Valley,92553,247.110403,0.38611,3661,9482,ACS_16_5YR,3670,16.10288,22.393067,5.759016,55.745038,0,0,0,0,83.89712,3143 HPI,7.3,2011-2015,ACS_15_5YR_S0101,92.97235,2011-2015,ACS_15_5YR_B16002,0.214325,146,378.13058,LEHD 2015,50922,2011-2015,ACS_15_5YR_DP03,34.4,51372
1128,06065042517,065,042517,Riverside,Moreno Valley,92553,231.947162,0.362417,3234,8923,ACS_16_5YR,3278,16.341923,14.613451,4.525456,64.51917,0,0,0,0,83.658077,3144 HPI,4.6,2011-2015,ACS_15_5YR_S0101,88.357843,2011-2015,ACS_15_5YR_B16002,0.201711,93,256.610167,LEHD 2015,49423,2011-2015,ACS_15_5YR_DP03,33.6,52194
1129,06065030603,065,030603,Riverside,Riverside,92506,879.567121,1.374324,3244,2360,ACS_16_5YR,2978,83.35143,0,0,16.64857,0,0,0,0,16.64857,3145 HPI,19.9,2011-2015,ACS_15_5YR_S0101,97.37582,2011-2015,ACS_15_5YR_B16002,0.044428,320,232.841809,LEHD 2015,96563,2011-2015,ACS_15_5YR_DP03,21.7,110375
1130,06065030503,065,030503,Riverside,Riverside,92507,137.582371,0.214972,3675,17095,ACS_16_5YR,3812,6.367347,5.85034,0,87.782313,0,0,0,0,93.632653,3146 HPI,2.2,2011-2015,ACS_15_5YR_S0101,82.379863,2011-2015,ACS_15_5YR_B16002,0.157994,512,2381.700481,LEHD 2015,33359,2011-2015,ACS_15_5YR_DP03,44,34453
1131,06065030700,065,030700,Riverside,Riverside,92506,607.455806,0.94915,5937,6255,ACS_16_5YR,5598,55.91142,6.094436,0,34.992679,3.001464,0,0,0,44.08858,3147 HPI,12.9,2011-2015,ACS_15_5YR_S0101,94.721826,2011-2015,ACS_15_5YR_B16002,0.129091,2223,2342.096307,LEHD 2015,61830,2011-2015,ACS_15_5YR_DP03,24.1,51783
1132,06065030800,065,030800,Riverside,Riverside,92504,1099.585652,1.718103,8399,4889,ACS_16_5YR,6973,47.783394,5.429603,2.916968,41.819495,2.050542,0,0,0,52.216606,3148 HPI,11.8,2011-2015,ACS_15_5YR_S0101,98.379052,2011-2015,ACS_15_5YR_B16002,0.220257,376,218.846071,LEHD 2015,69977,2011-2015,ACS_15_5YR_DP03,26.9,69080
1133,06065941300,065,941300,Riverside,Palm Springs,92262,647.225061,1.011289,3279,3242,ACS_16_5YR,3300,71.768388,4.381847,4.788732,19.061033,0,0,0,0,28.231612,3149 HPI,25.9,2011-2015,ACS_15_5YR_S0101,97.176471,2011-2015,ACS_15_5YR_B16002,0.123201,273,269.952464,LEHD 2015,52885,2011-2015,ACS_15_5YR_DP03,11.1,54886
1134,06065941200,065,941200,Riverside,Palm Springs,92262,3214.383082,5.022474,2250,448,ACS_16_5YR,2205,83.497537,0,0,16.502463,0,0,0,0,16.502463,3150 HPI,36.3,2011-2015,ACS_15_5YR_S0101,98.767606,2011-2015,ACS_15_5YR_B16002,0.129474,2627,523.049045,LEHD 2015,53462,2011-2015,ACS_15_5YR_DP03,10.7,54097
1135,06065941100,065,941100,Riverside,Cathedral City,92234,639.035754,0.998493,1814,1817,ACS_16_5YR,2051,93.161094,0,0,6.838906,0,0,0,0,6.838906,3151 HPI,66.2,2011-2015,ACS_15_5YR_S0101,98.178506,2011-2015,ACS_15_5YR_B16002,0.133945,946,947.427427,LEHD 2015,36850,2011-2015,ACS_15_5YR_DP03,2,37013
1136,06065941000,065,941000,Riverside,Palm Springs,92264,2564.520251,4.007063,3727,930,ACS_16_5YR,3812,81.976113,3.230185,0,14.793703,0,0,0,0,18.023887,3152 HPI,48.5,2011-2015,ACS_15_5YR_S0101,96.894138,2011-2015,ACS_15_5YR_B16002,0.160808,1506,375.836377,LEHD 2015,37000,2011-2015,ACS_15_5YR_DP03,8.4,38883
1137,06065940900,065,940900,Riverside,Cathedral City,92234,634.803036,0.99188,1914,1930,ACS_16_5YR,1916,89.114898,0,0,10.885102,0,0,0,0,10.885102,3153 HPI,49.4,2011-2015,ACS_15_5YR_S0101,98.333333,2011-2015,ACS_15_5YR_B16002,0.160229,376,379.078212,LEHD 2015,45972,2011-2015,ACS_15_5YR_DP03,5.9,50227
1138,06065940800,065,940800,Riverside,Palm Springs,92264,641.29377,1.002022,2683,2678,ACS_16_5YR,2613,92.028986,0,0,7.971014,0,0,0,0,7.971014,3154 HPI,48.3,2011-2015,ACS_15_5YR_S0101,97.701863,2011-2015,ACS_15_5YR_B16002,0.095803,478,477.035665,LEHD 2015,51250,2011-2015,ACS_15_5YR_DP03,2.4,53468
1139,06065043807,065,043807,Riverside,Beaumont,92223,1266.723936,1.979256,6409,3238,ACS_16_5YR,5743,51.060071,4.381625,3.745583,38.621908,2.190813,0,0,0,48.939929,3155 HPI,9.2,2011-2015,ACS_15_5YR_S0101,95.271988,2011-2015,ACS_15_5YR_B16002,0.078012,798,403.181771,LEHD 2015,50842,2011-2015,ACS_15_5YR_DP03,34.2,50316
1140,06065044000,065,044000,Riverside,Beaumont,92223,585.592309,0.914988,1853,2025,ACS_16_5YR,2109,29.97416,0,0,70.02584,0,0,0,0,70.02584,3156 HPI,8.2,2011-2015,ACS_15_5YR_S0101,91.848907,2011-2015,ACS_15_5YR_B16002,0.173629,1647,1800.02364,LEHD 2015,34191,2011-2015,ACS_15_5YR_DP03,36.3,41222
1141,06065044402,065,044402,Riverside, ,92539,162170.00077,253.390626,4787,19,ACS_16_5YR,6218,77.62273,0,0,19.9731,2.404169,0,0,0,22.37727,3157 HPI,20.1,2011-2015,ACS_15_5YR_S0101,100,2011-2015,ACS_15_5YR_B16002,0.107143,530,2.091632,LEHD 2015,64325,2011-2015,ACS_15_5YR_DP03,19,60924
1142,06065044101,065,044101,Riverside,Banning,92220,401.952599,0.628051,3146,5009,ACS_16_5YR,2973,26.899309,0,4.107597,68.993093,0,0,0,0,73.100691,3158 HPI,9.7,2011-2015,ACS_15_5YR_S0101,81.589958,2011-2015,ACS_15_5YR_B16002,0.168506,1669,2657.42777,LEHD 2015,31481,2011-2015,ACS_15_5YR_DP03,34.5,30972
1143,06065044904,065,044904,Riverside,Palm Springs,92262,8392.034625,13.112554,5239,400,ACS_16_5YR,4543,43.476277,4.516423,7.002737,45.004562,0,0,0,0,56.523723,3159 HPI,12.9,2011-2015,ACS_15_5YR_S0101,96.900186,2011-2015,ACS_15_5YR_B16002,0.095488,385,29.361175,LEHD 2015,53075,2011-2015,ACS_15_5YR_DP03,25.9,50823
1144,06065045604,065,045604,Riverside, ,92254,104465.110054,163.226734,14117,86,ACS_16_5YR,13694,1.723757,0,0,98.276243,0,0,0,0,98.276243,3160 HPI,5.4,2011-2015,ACS_15_5YR_S0101,56.312982,2011-2015,ACS_15_5YR_B16002,0.294199,2775,17.000891,LEHD 2015,27136,2011-2015,ACS_15_5YR_DP03,41.9,28457
1145,06065030300,065,030300,Riverside,Riverside,92501,612.145711,0.956478,4174,4364,ACS_16_5YR,4497,37.947658,16.483012,0,42.791552,2.777778,0,0,0,62.052342,3161 HPI,12.5,2011-2015,ACS_15_5YR_S0101,93.271955,2011-2015,ACS_15_5YR_B16002,0.220038,20575,21511.218268,LEHD 2015,28700,2011-2015,ACS_15_5YR_DP03,17.7,31761
1146,06065030900,065,030900,Riverside,Riverside,92504,1539.042108,2.404753,3517,1463,ACS_16_5YR,3308,24.527718,5.295757,3.344689,66.831836,0,0,0,0,75.472282,3162 HPI,9.8,2011-2015,ACS_15_5YR_S0101,95.518868,2011-2015,ACS_15_5YR_B16002,0.095934,5142,2138.265082,LEHD 2015,60000,2011-2015,ACS_15_5YR_DP03,29.2,63000
1147,06065031200,065,031200,Riverside,Riverside,92506,954.216927,1.490964,6918,4640,ACS_16_5YR,6878,43.118863,4.323611,2.799355,48.116664,1.641507,0,0,0,56.881137,3163 HPI,13.7,2011-2015,ACS_15_5YR_S0101,99.50666,2011-2015,ACS_15_5YR_B16002,0.073744,2675,1794.141303,LEHD 2015,73904,2011-2015,ACS_15_5YR_DP03,27.3,69724
1148,06065031300,065,031300,Riverside,Riverside,92504,570.389564,0.891234,2768,3106,ACS_16_5YR,2651,0,0,0,100,0,0,0,0,100,3164 HPI,11.3,2011-2015,ACS_15_5YR_S0101,85.522388,2011-2015,ACS_15_5YR_B16002,0.203072,3240,3635.410129,LEHD 2015,30671,2011-2015,ACS_15_5YR_DP03,35.1,32604
1149,06065031401,065,031401,Riverside,Riverside,92504,559.059587,0.873531,7072,8096,ACS_16_5YR,6702,36.089881,6.527056,0,54.998471,2.384592,0,0,0,63.910119,3165 HPI,6.8,2011-2015,ACS_15_5YR_S0101,89.799636,2011-2015,ACS_15_5YR_B16002,0.139409,1505,1722.89327,LEHD 2015,41795,2011-2015,ACS_15_5YR_DP03,29.6,40125
1150,06065045123,065,045123,Riverside,Indian Wells,92210,823.700152,1.287031,2104,1635,ACS_16_5YR,2356,83.303003,0,0,16.696997,0,0,0,0,16.696997,3166 HPI,44.5,2011-2015,ACS_15_5YR_S0101,97.893773,2011-2015,ACS_15_5YR_B16002,0.090543,564,438.217717,LEHD 2015,80096,2011-2015,ACS_15_5YR_DP03,12.4,83720
1151,06065045122,065,045122, ,Indian Wells,92210,902.610886,1.41033,1621,1149,ACS_16_5YR,1427,100,0,0,0,0,0,0,0,0,3167 HPI,61.8,2011-2015,ACS_15_5YR_S0101,0, , ,0.096085,2011,1425.907907,LEHD 2015,0, , ,5.5,93478
1152,06065045121,065,045121,Riverside,La Quinta,92253,2435.39256,3.805301,6766,1778,ACS_16_5YR,5457,81.957302,0,2.966182,15.076516,0,0,0,0,18.042698,3168 HPI,42.2,2011-2015,ACS_15_5YR_S0101,93.274336,2011-2015,ACS_15_5YR_B16002,0.127015,4568,1200.430702,LEHD 2015,71380,2011-2015,ACS_15_5YR_DP03,17.9,69881
1153,06065045118,065,045118,Riverside,Palm Desert,92260,706.53739,1.103965,2687,2434,ACS_16_5YR,2762,53.343582,0,0,46.656418,0,0,0,0,46.656418,3169 HPI,23.4,2011-2015,ACS_15_5YR_S0101,89.559965,2011-2015,ACS_15_5YR_B16002,0.182131,3844,3481.995483,LEHD 2015,35446,2011-2015,ACS_15_5YR_DP03,24.3,35127
1154,06065940700,065,940700,Riverside,Palm Springs,92264,649.658845,1.015092,2562,2524,ACS_16_5YR,2613,85.443299,0,0,14.556701,0,0,0,0,14.556701,3170 HPI,41.1,2011-2015,ACS_15_5YR_S0101,97.815363,2011-2015,ACS_15_5YR_B16002,0.137991,246,242.342579,LEHD 2015,50679,2011-2015,ACS_15_5YR_DP03,9.9,52721
1155,06065940100,065,940100, , ,92239,18810.926809,29.392073,117,4,ACS_16_5YR,166,100,0,0,0,0,0,0,0,0,3171 HPI,48.8,2011-2015,ACS_15_5YR_S0101,0, , ,0,27,0.918615,LEHD 2015,0, , ,0,37841
1156,06065047000,065,047000,Riverside,Blythe,92225,34411.229452,53.767546,1483,28,ACS_16_5YR,1749,62.669127,0,0,37.330873,0,0,0,0,37.330873,3172 HPI,18.2,2011-2015,ACS_15_5YR_S0101,96.994992,2011-2015,ACS_15_5YR_B16002,0.14578,277,5.151807,LEHD 2015,48036,2011-2015,ACS_15_5YR_DP03,23.2,46950
1157,06065046800,065,046800,Riverside,Moreno Valley,92553,484.369301,0.756827,6493,8579,ACS_16_5YR,6365,16.894469,15.909091,5.133503,59.567705,2.495232,0,0,0,83.105531,3173 HPI,6.7,2011-2015,ACS_15_5YR_S0101,95.546277,2011-2015,ACS_15_5YR_B16002,0.099625,208,274.831621,LEHD 2015,58137,2011-2015,ACS_15_5YR_DP03,30.9,58333
1158,06065046700,065,046700,Riverside,March ARB,92518,8199.066868,12.811042,4351,340,ACS_16_5YR,4442,24.256189,14.73995,2.54372,56.098115,2.362026,0,0,0,75.743811,3174 HPI,16.6,2011-2015,ACS_15_5YR_S0101,91.505216,2011-2015,ACS_15_5YR_B16002,0.238157,4976,388.414932,LEHD 2015,41250,2011-2015,ACS_15_5YR_DP03,32.8,46589
1159,06065046602,065,046602,Riverside,Norco,92860,1182.176078,1.84715,3720,2014,ACS_16_5YR,3712,67.102273,0,0,32.897727,0,0,0,0,32.897727,3175 HPI,16.1,2011-2015,ACS_15_5YR_S0101,96.810507,2011-2015,ACS_15_5YR_B16002,0.114516,3501,1895.352175,LEHD 2015,96852,2011-2015,ACS_15_5YR_DP03,24.3,101000
1160,06065046500,065,046500, ,Riverside,92521,1161.553662,1.814928,7469,4115,ACS_16_5YR,9277,18.910988,8.33605,41.234648,27.833931,3.684382,0,0,0,81.089012,3176 HPI,0.2,2011-2015,ACS_15_5YR_S0101,0, , ,0.236905,5994,3302.611084,LEHD 2015,0, , ,44.9,15946
1161,06065045707,065,045707,Riverside,Coachella,92236,510.821948,0.798159,6688,8379,ACS_16_5YR,6397,2.543444,0,0,97.456556,0,0,0,0,97.456556,3177 HPI,7.3,2011-2015,ACS_15_5YR_S0101,67.017979,2011-2015,ACS_15_5YR_B16002,0.122489,1605,2010.876792,LEHD 2015,40953,2011-2015,ACS_15_5YR_DP03,32.5,39667
1162,06065045217,065,045217,Riverside,Indio,92201,716.27291,1.119176,8240,7363,ACS_16_5YR,6225,16.957524,0,1.695752,81.346724,0,0,0,0,83.042476,3178 HPI,5.7,2011-2015,ACS_15_5YR_S0101,80.123267,2011-2015,ACS_15_5YR_B16002,0.163531,806,720.172427,LEHD 2015,50255,2011-2015,ACS_15_5YR_DP03,37.4,51360
1163,06065045124,065,045124,Riverside, ,92260,15234.85215,23.804456,1236,52,ACS_16_5YR,1505,83.66782,0,0,16.33218,0,0,0,0,16.33218,3179 HPI,37.8,2011-2015,ACS_15_5YR_S0101,100,2011-2015,ACS_15_5YR_B16002,0.094444,1246,52.34314,LEHD 2015,57857,2011-2015,ACS_15_5YR_DP03,10.2,59180
1164,06065045119,065,045119,Riverside,Palm Desert,92260,499.485243,0.780446,2781,3563,ACS_16_5YR,2811,64.050352,0,5.183265,30.766383,0,0,0,0,35.949648,3180 HPI,13.1,2011-2015,ACS_15_5YR_S0101,94.788859,2011-2015,ACS_15_5YR_B16002,0.0741,622,796.980503,LEHD 2015,57230,2011-2015,ACS_15_5YR_DP03,28.5,64675
1165,06065030400,065,030400,Riverside,Riverside,92507,676.013706,1.056271,6295,5960,ACS_16_5YR,6414,7.399645,11.897469,0,80.702886,0,0,0,0,92.600355,3181 HPI,9.7,2011-2015,ACS_15_5YR_S0101,87.232743,2011-2015,ACS_15_5YR_B16002,0.163588,1310,1240.211541,LEHD 2015,37191,2011-2015,ACS_15_5YR_DP03,30.5,38615
1166,06065030602,065,030602,Riverside,Riverside,92506,813.658341,1.271341,3448,2712,ACS_16_5YR,3285,75.580665,3.892028,3.640929,16.886378,0,0,0,0,24.419335,3182 HPI,25.4,2011-2015,ACS_15_5YR_S0101,98.626817,2011-2015,ACS_15_5YR_B16002,0.06574,374,294.177529,LEHD 2015,96875,2011-2015,ACS_15_5YR_DP03,16.7,99866
1167,06065041500,065,041500,Riverside,Corona,92880,3464.645491,5.413509,2840,525,ACS_16_5YR,2053,7.628866,0,0,92.371134,0,0,0,0,92.371134,3183 HPI,11.3,2011-2015,ACS_15_5YR_S0101,85.120643,2011-2015,ACS_15_5YR_B16002,0.171179,25569,4723.184535,LEHD 2015,39342,2011-2015,ACS_15_5YR_DP03,29.8,45875
1168,06065041704,065,041704,Riverside,Corona,92882,226.102599,0.353285,3863,10935,ACS_16_5YR,3908,7.49203,0,0,92.50797,0,0,0,0,92.50797,3184 HPI,4.8,2011-2015,ACS_15_5YR_S0101,83.891213,2011-2015,ACS_15_5YR_B16002,0.121965,1802,5100.693242,LEHD 2015,34271,2011-2015,ACS_15_5YR_DP03,35.6,35545
1169,06065042003,065,042003,Riverside,Woodcrest,92504,2850.447002,4.453823,6231,1399,ACS_16_5YR,5525,54.422761,5.909174,8.480759,27.886194,3.301113,0,0,0,45.577239,3185 HPI,12.6,2011-2015,ACS_15_5YR_S0101,100,2011-2015,ACS_15_5YR_B16002,0.132928,268,60.173018,LEHD 2015,89048,2011-2015,ACS_15_5YR_DP03,29,100650
1170,06065041905,065,041905,Riverside,Corona,92882,198.938226,0.310841,3090,9941,ACS_16_5YR,2935,32.457063,4.872064,4.065896,58.604977,0,0,0,0,67.542937,3186 HPI,7.9,2011-2015,ACS_15_5YR_S0101,92.893924,2011-2015,ACS_15_5YR_B16002,0.030599,81,260.583404,LEHD 2015,58625,2011-2015,ACS_15_5YR_DP03,32,61048
1171,06065041804,065,041804,Riverside,Corona,92882,595.869794,0.931047,4371,4695,ACS_16_5YR,3989,55.297158,3.69509,9.457364,31.550388,0,0,0,0,44.702842,3187 HPI,9.8,2011-2015,ACS_15_5YR_S0101,97.543582,2011-2015,ACS_15_5YR_B16002,0.093807,366,393.106015,LEHD 2015,97292,2011-2015,ACS_15_5YR_DP03,24.4,117516
1172,06065031402,065,031402,Riverside,Riverside,92504,556.180227,0.869032,7588,8732,ACS_16_5YR,6518,40.717726,6.105329,2.45456,48.221221,2.501165,0,0,0,59.282274,3188 HPI,14.8,2011-2015,ACS_15_5YR_S0101,96.271638,2011-2015,ACS_15_5YR_B16002,0.14957,1685,1938.939839,LEHD 2015,52410,2011-2015,ACS_15_5YR_DP03,24.9,54199
1173,06065031704,065,031704,Riverside,Riverside,92504,644.702398,1.007347,5262,5224,ACS_16_5YR,5284,35.298681,5.954228,4.984484,53.762607,0,0,0,0,64.701319,3189 HPI,14.1,2011-2015,ACS_15_5YR_S0101,90.080595,2011-2015,ACS_15_5YR_B16002,0.154223,2708,2688.248106,LEHD 2015,65911,2011-2015,ACS_15_5YR_DP03,25.1,62253
1174,06065040303,065,040303,Riverside,Glen Avon,92509,747.281639,1.167628,3981,3409,ACS_16_5YR,3243,21.301966,0,4.12504,74.572994,0,0,0,0,78.698034,3190 HPI,6.5,2011-2015,ACS_15_5YR_S0101,88.059701,2011-2015,ACS_15_5YR_B16002,0.125665,655,560.966546,LEHD 2015,58462,2011-2015,ACS_15_5YR_DP03,31.4,62273
1175,06065031703,065,031703,Riverside,Riverside,92503,556.978256,0.870279,3592,4127,ACS_16_5YR,3611,38.865127,4.476761,5.588822,51.06929,0,0,0,0,61.134873,3191 HPI,6.5,2011-2015,ACS_15_5YR_S0101,94.139535,2011-2015,ACS_15_5YR_B16002,0.097431,1749,2009.701434,LEHD 2015,61891,2011-2015,ACS_15_5YR_DP03,28.3,62227
1176,06065031501,065,031501,Riverside,Riverside,92504,647.255181,1.011336,6178,6109,ACS_16_5YR,7387,40.891685,5.53884,3.87035,46.621991,3.077133,0,0,0,59.108315,3192 HPI,9.7,2011-2015,ACS_15_5YR_S0101,97.225573,2011-2015,ACS_15_5YR_B16002,0.1402,4764,4710.599603,LEHD 2015,56500,2011-2015,ACS_15_5YR_DP03,36.2,59680
1177,06065045116,065,045116, ,Palm Desert,92260,321.631672,0.502549,1435,2855,ACS_16_5YR,1492,82.865371,0,0,17.134629,0,0,0,0,17.134629,3193 HPI,29.7,2011-2015,ACS_15_5YR_S0101,0, , ,0.101892,980,1950.056709,LEHD 2015,0, , ,11.4,46550
1178,06065045114,065,045114,Riverside,Palm Desert,92260,753.985425,1.178102,2117,1797,ACS_16_5YR,1939,94.158628,0,0,5.841372,0,0,0,0,5.841372,3194 HPI,43.8,2011-2015,ACS_15_5YR_S0101,100,2011-2015,ACS_15_5YR_B16002,0.122571,257,218.147453,LEHD 2015,86389,2011-2015,ACS_15_5YR_DP03,5.5,89821
1179,06065044932,065,044932,Riverside,Cathedral City,92234,328.938543,0.513966,3155,6139,ACS_16_5YR,3067,46.466371,0,9.354729,44.178901,0,0,0,0,53.533629,3195 HPI,11.8,2011-2015,ACS_15_5YR_S0101,96.831314,2011-2015,ACS_15_5YR_B16002,0.05112,403,784.097837,LEHD 2015,58107,2011-2015,ACS_15_5YR_DP03,27.3,61429
1180,06065044931,065,044931,Riverside,Cathedral City,92234,322.984844,0.504664,2482,4918,ACS_16_5YR,2327,21.852837,0,9.485816,68.661348,0,0,0,0,78.147163,3196 HPI,5.7,2011-2015,ACS_15_5YR_S0101,94.196429,2011-2015,ACS_15_5YR_B16002,0.206009,196,388.377357,LEHD 2015,41321,2011-2015,ACS_15_5YR_DP03,29.5,44797
1181,06065044929,065,044929,Riverside,Palm Desert,92260,795.811415,1.243455,5039,4052,ACS_16_5YR,3908,78.579003,0,4.639449,16.781548,0,0,0,0,21.420997,3197 HPI,33.8,2011-2015,ACS_15_5YR_S0101,99.256993,2011-2015,ACS_15_5YR_B16002,0.092557,822,661.061138,LEHD 2015,51456,2011-2015,ACS_15_5YR_DP03,21.9,51949
1182,06065044928,065,044928,Riverside,Indian Wells,92211,1703.742825,2.662098,3165,1189,ACS_16_5YR,3443,91.853422,0,0,8.146578,0,0,0,0,8.146578,3198 HPI,49.2,2011-2015,ACS_15_5YR_S0101,100,2011-2015,ACS_15_5YR_B16002,0.081614,2817,1058.187875,LEHD 2015,81693,2011-2015,ACS_15_5YR_DP03,8.8,80216
1183,06065045117,065,045117,Riverside,Palm Desert,92260,881.692655,1.377645,3936,2857,ACS_16_5YR,3969,77.789337,0,2.626788,19.583875,0,0,0,0,22.210663,3199 HPI,29.8,2011-2015,ACS_15_5YR_S0101,96.125552,2011-2015,ACS_15_5YR_B16002,0.075152,3437,2494.837615,LEHD 2015,60444,2011-2015,ACS_15_5YR_DP03,12.2,57478
1184,06065044930,065,044930,Riverside,Palm Desert,92260,952.717808,1.488622,3361,2258,ACS_16_5YR,3213,53.344,0,4.576,42.08,0,0,0,0,46.656,3200 HPI,23,2011-2015,ACS_15_5YR_S0101,93.251534,2011-2015,ACS_15_5YR_B16002,0.091483,2863,1923.255747,LEHD 2015,54219,2011-2015,ACS_15_5YR_DP03,30.1,57117
1185,06065044926,065,044926,Riverside,Cathedral City,92234,400.042987,0.625067,4712,7538,ACS_16_5YR,4665,17.553191,0,10.239362,72.207447,0,0,0,0,82.446809,3201 HPI,10.9,2011-2015,ACS_15_5YR_S0101,80.992313,2011-2015,ACS_15_5YR_B16002,0.107724,1012,1619.026008,LEHD 2015,35956,2011-2015,ACS_15_5YR_DP03,31.1,37289
1186,06065044925,065,044925,Riverside,Cathedral City,92234,480.928558,0.751451,3565,4744,ACS_16_5YR,3477,28.408408,0,6.576577,65.015015,0,0,0,0,71.591592,3202 HPI,10.7,2011-2015,ACS_15_5YR_S0101,92.060302,2011-2015,ACS_15_5YR_B16002,0.12334,197,262.15952,LEHD 2015,54453,2011-2015,ACS_15_5YR_DP03,30.2,59167
1187,06065044924,065,044924,Riverside,Cathedral City,92234,320.214543,0.500335,4615,9224,ACS_16_5YR,3984,32.510081,3.024194,4.6875,57.258065,2.520161,0,0,0,67.489919,3203 HPI,9.2,2011-2015,ACS_15_5YR_S0101,92.388664,2011-2015,ACS_15_5YR_B16002,0.08154,85,169.8861,LEHD 2015,62359,2011-2015,ACS_15_5YR_DP03,29.4,62044
1188,06065044923,065,044923,Riverside,Cathedral City,92234,321.781185,0.502783,3734,7427,ACS_16_5YR,3615,39.697322,0,6.111758,54.19092,0,0,0,0,60.302678,3204 HPI,11.9,2011-2015,ACS_15_5YR_S0101,93.972835,2011-2015,ACS_15_5YR_B16002,0.153727,234,465.409436,LEHD 2015,52167,2011-2015,ACS_15_5YR_DP03,23.9,57857
1189,06065041805,065,041805,Riverside,Corona,92882,408.922012,0.638941,6031,9439,ACS_16_5YR,5799,39.812239,4.763561,7.997218,44.732267,2.694715,0,0,0,60.187761,3205 HPI,4.9,2011-2015,ACS_15_5YR_S0101,96.033403,2011-2015,ACS_15_5YR_B16002,0.079186,412,644.81733,LEHD 2015,68171,2011-2015,ACS_15_5YR_DP03,28.2,69975
1190,06065041808,065,041808,Riverside,Corona,92882,772.24204,1.206628,6955,5764,ACS_16_5YR,6852,45.462555,7.591777,16.020558,27.797357,3.127753,0,0,0,54.537445,3206 HPI,14.2,2011-2015,ACS_15_5YR_S0101,95.648015,2011-2015,ACS_15_5YR_B16002,0.106774,1395,1156.114215,LEHD 2015,101894,2011-2015,ACS_15_5YR_DP03,25,102927
1191,06065041703,065,041703,Riverside,Corona,92882,240.257453,0.375402,5806,15466,ACS_16_5YR,5695,12.352098,4.177124,3.262818,80.20796,0,0,0,0,87.647902,3207 HPI,6.3,2011-2015,ACS_15_5YR_S0101,90.066964,2011-2015,ACS_15_5YR_B16002,0.153483,1285,3422.994742,LEHD 2015,28409,2011-2015,ACS_15_5YR_DP03,36.2,29063
1192,06065041807,065,041807,Riverside,Corona,92882,249.559037,0.389936,2390,6129,ACS_16_5YR,2400,47.406405,0,0,52.593595,0,0,0,0,52.593595,3208 HPI,10.4,2011-2015,ACS_15_5YR_S0101,99.008499,2011-2015,ACS_15_5YR_B16002,0.111019,221,566.75968,LEHD 2015,67163,2011-2015,ACS_15_5YR_DP03,26,66543
1193,06065041803,065,041803,Riverside,Corona,92882,745.681763,1.165128,7126,6116,ACS_16_5YR,6475,50.576863,4.52136,17.149984,24.228251,3.523542,0,0,0,49.423137,3209 HPI,7.6,2011-2015,ACS_15_5YR_S0101,97.868852,2011-2015,ACS_15_5YR_B16002,0.123886,624,535.563588,LEHD 2015,111736,2011-2015,ACS_15_5YR_DP03,33,107975
1194,06065031702,065,031702,Riverside,Riverside,92503,1049.965407,1.640571,2538,1547,ACS_16_5YR,2387,49.757602,0,4.936095,45.306302,0,0,0,0,50.242398,3210 HPI,11.8,2011-2015,ACS_15_5YR_S0101,98.69961,2011-2015,ACS_15_5YR_B16002,0.108237,584,355.973633,LEHD 2015,76458,2011-2015,ACS_15_5YR_DP03,23.9,77431
